"","CUST_ID","BALANCE","BALANCE_FREQUENCY","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PURCHASES_TRX","CREDIT_LIMIT","PAYMENTS","MINIMUM_PAYMENTS","PRC_FULL_PAYMENT","TENURE","Monthly_Avg_PURCHASES","Monthly_CASH_ADVANCE","LIMIT_USAGE","MIN_PAYMENTS_RATIO"
"3773","C13879",72.723403,0.909091,0,0,0,134.752225,0,0,0,0.25,3,0,200,94.494445,157.394691,0,12,184.8991609,44.9174083333333,0.363617015,0.600366152121357
"3774","C13881",187.973296,1,116,116,0,0,0.166667,0.166667,0,0,0,2,4000,244.135461,170.124513,0,12,57.999884000232,717.7235629,0.046993324,1.43503988164245
"3775","C13882",381.627688,1,1266.2,1153.56,112.64,0,0.75,0.666667,0.166667,0,0,21,1500,693.809552,179.077356,0,12,140.688888888889,717.7235629,0.254418458666667,3.87435668862567
"3776","C13883",5727.53,1,722.8,269,453.8,5173.1911125,0.5,0.083333,0.416667,0.416667,10,8,9000,1771.136112,1789.579488,0,12,120.466666666667,1163.43992804806,0.650305652,0.989694016877332
"3777","C13884",5131.239119,1,0,0,0,5173.1911125,0,0,0,0.25,3,0,11772.09,1194.04075,1190.260209,0,12,184.8991609,2405.52262233333,0.394710701461538,1.00317623068587
"3778","C13885",290.175484,1,345.17,219.8,125.37,0,0.636364,0.181818,0.545455,0,0,11,6000,376.607432,184.176753,0,11,49.3099718228732,717.7235629,0.0483625806666667,2.04481524332227
"3779","C13886",102.58313,0.636364,2044.73,1294.39,750.34,0,1,0.7991299,0.666667,0,0,24,10000,2329.319937,64.668944,0.3,12,170.394166666667,717.7235629,0.010258313,36.0191429289459
"3780","C13887",224.812081,1,388.9,119,269.9,0,0.5,0.083333,0.416667,0,0,7,1500,671.924423,171.946342,0,12,64.8166666666667,717.7235629,0.149874720666667,3.90775642671131
"3781","C13888",1432.350154,1,0,0,0,353.621982,0,0,0,0.416667,7,0,1500,525.178843,540.921834,0,12,184.8991609,70.7243398205281,0.954900102666667,0.970895996407496
"3782","C13889",1509.177493,1,0,0,0,1281.15107,0,0,0,0.535387,14,0,5000,449.984139,569.555493,0,12,184.8991609,142.350118888889,0.3018354986,0.790061977332207
"3783","C13890",675.8726,1,1315.3,1265.32,49.98,0,0.916667,0.7991299,0.083333,0,0,18,4000,0,721.9256368,0,12,119.572683791751,717.7235629,0.16896815,9.3500701
"3784","C13891",683.849179,1,5276.46,3894.51,2219.7438751,0,1,0.5,0.916667,0,0,50,8000,6873.576182,229.157755,0.738713,12,615.6525,717.7235629,0.085481147375,29.9949533979332
"3785","C13892",678.62589,1,59.24,0,59.24,272.436416,0.083333,0,0.083333,0.083333,1,1,1200,1669.187919,519.945056,0,12,59.2402369609478,272.437505750023,0.565521575,3.21031597423248
"3786","C13893",2628.010018,1,1918.14,1367.73,550.41,1051.790943,0.916667,0.75,0.833333,0.535387,11,57,7000,3129.107625,759.02622,0,12,174.3763002268,150.255934860534,0.375430002571429,4.1225290280486
"3787","C13894",144.845309,1,150.88,0,150.88,0,0.909091,0,0.909091,0,0,10,2500,218.136811,161.609286,0,11,15.0879984912002,717.7235629,0.0579381236,1.34977894153929
"3788","C13895",0.000199,0.090909,0.01,0.01,0,0,0.083333,0.083333,0,0,0,1,4000,0.056466,0.05588,0,12,0.01000004000016,717.7235629,4.975e-08,1.01048675733715
"3789","C13896",4199.989868,1,5276.46,3912.2173709,2219.7438751,0,0.916667,0.7991299,0.916667,0,0,64.4251306,11772.09,7523.26,1056.912965,0,12,800.03,717.7235629,0.254544840484848,12.9246604520553
"3790","C13897",2288.181566,1,177.45,88,89.45,0,0.333333,0.083333,0.25,0,0,5,5000,712.897132,666.545104,0,12,44.3625443625444,717.7235629,0.4576363132,1.06954072233347
"3791","C13898",5312.289573,1,399.92,289,110.92,5173.1911125,0.25,0.083333,0.25,0.535387,16.8981202,10,7500,7523.26,5609.1065423,0.083333,12,133.306666666667,1058.87788235879,0.7083052764,2.05337273071481
"3792","C13899",1851.372165,1,5276.46,3912.2173709,499.98,0,1,0.7991299,0.916667,0,0,64.4251306,7600,5389.6734,586.24393,0.083333,12,500.565833333333,717.7235629,0.243601600657895,9.19356794022584
"3793","C13900",692.2898,1,200,200,0,299.710379,0.1,0.1,0,0.1,1,2,9950,816.23679,157.88983,0,10,200,299.710379,0.069576864321608,5.16966032581073
"3794","C13901",163.335524,0.545455,460.95,460.95,0,0,0.083333,0.083333,0,0,0,2,1500,162.939482,77.604225,0,12,460.951843807375,717.7235629,0.108890349333333,2.0996212770632
"3795","C13902",182.709228,0.909091,2463.21,1295.84,1167.37,0,1,0.7991299,1,0,0,44,9500,2362.519923,115.016047,0.444444,12,205.2675,717.7235629,0.0192325503157895,20.5407852610341
"3796","C13903",483.261458,1,3228.3,3228.3,0,0,0.416667,0.416667,0,0,0,34,600,3304.347175,476.295378,0.166667,12,645.659483472413,717.7235629,0.805435763333333,6.93760075706634
"3797","C13904",3676.225496,1,2743.35,1299.63,1443.72,1095.478557,1,0.666667,0.916667,0.083333,1,64.4251306,6000,1859.086356,1075.569803,0,12,228.6125,1095.48293893176,0.612704249333333,1.72846648429009
"3798","C13905",242.161751,1,686,686,0,0,0.25,0.25,0,0,0,5,1600,79.554524,142.15912,0,12,228.666666666667,717.7235629,0.151351094375,0.559616041517421
"3799","C13906",19.281564,0.727273,428.9,0,428.9,0,0.583333,0,0.416667,0,0,7,10500,418.803807,72.655775,0.2,12,61.2714635836935,717.7235629,0.00183633942857143,5.76421911403464
"3800","C13907",2.476557,0.166667,115.7,115.7,0,0,0.333333,0.333333,0,0,0,2,4500,0,721.9256368,0,6,57.8500578500579,717.7235629,0.000550346,9.3500701
"3801","C13908",3515.499451,1,2864.32,1215.93,1648.39,2880.208755,1,0.583333,1,0.416667,16.8981202,64.4251306,5500,3362.139057,1988.153764,0,12,238.693333333333,576.041290166968,0.639181718363636,1.69108603060744
"3802","C13909",199.684606,0.363636,287.4,0,287.4,0,1,0,1,0,0,12,4500,1110.399779,69.685168,0,12,23.95,717.7235629,0.0443743568888889,15.9345210877586
"3803","C13910",5218.923199,1,100.01,0,100.01,491.329785,0.083333,0,0.083333,0.166667,3,1,6000,1299.677915,1252.860717,0,12,100.0104000416,245.664401171198,0.869820533166667,1.03736823843604
"3804","C13911",1565.98205,0.818182,1677.26,614.85,1062.41,0,0.75,0.166667,0.75,0,0,22,4500,7364.974854,815.300574,0.444444,12,186.362222222222,717.7235629,0.347996011111111,9.03344740439248
"3805","C13912",2672.203163,0.909091,0,0,0,1347.646329,0,0,0,0.333333,4,0,7500,5983.259628,1143.324572,0.090909,12,184.8991609,336.911919161919,0.356293755066667,5.233211788262
"3806","C13913",166.442301,0.454545,797.58,797.58,0,0,0.083333,0.083333,0,0,0,1,9500,2402.676315,207.671591,0,12,797.583190332761,717.7235629,0.0175202422105263,11.5695955495425
"3807","C13914",5727.53,1,4995.8,3403.11,1592.69,5173.1911125,1,0.7991299,0.333333,0.535387,16.8981202,34,11772.09,7523.26,5609.1065423,0,12,416.316666666667,2071.26783650713,0.854560672727273,0.961538478527777
"3808","C13915",1819.405059,1,5276.46,2086.05,2219.7438751,0,1,0.416667,1,0,0,58,6000,834.969649,540.276017,0,12,472.655,717.7235629,0.3032341765,1.54545014534673
"3809","C13916",0,0,178.8,0,178.8,0,1,0,1,0,0,12,1900,0,721.9256368,0,12,14.9,717.7235629,0,9.3500701
"3810","C13917",19.572514,0.909091,310.25,310.25,0,0,0.833333,0.7991299,0,0,0,13,5500,322.934105,80.005624,0.7,12,31.025012410005,717.7235629,0.00355863890909091,4.03639255410345
"3811","C13918",175.635786,1,0,0,0,54.180326,0,0,0,0.083333,2,0,1800,324.105254,209.432542,0,12,184.8991609,54.1805427221709,0.0975754366666667,1.54754008572364
"3812","C13919",923.117542,0.909091,224.4,224.4,0,1845.4779,0.083333,0.083333,0,0.333333,8,3,1700,2232.42607,467.573132,0,12,224.40089760359,461.369936369936,0.543010318823529,4.77449604610729
"3813","C13920",1885.892405,1,675.69,675.69,0,232.702808,0.416667,0.416667,0,0.166667,3,5,2000,657.008002,577.720179,0,12,135.137891889686,116.351171297657,0.9429462025,1.13724260616488
"3814","C13921",1045.458739,0.9,946.29,705.69,240.6,886.266785,0.9,0.3,0.7,0.3,6,27,1500,2138.807396,729.764287,0,10,105.143333333333,295.422261666667,0.696972492666667,2.93081949075976
"3815","C13922",2875.669063,1,0,0,0,740.863461,0,0,0,0.25,8,0,3000,729.064946,1821.339762,0,12,184.8991609,246.954487,0.958556354333333,0.400290468154837
"3816","C13923",28.054194,0.636364,824.27,0,824.27,0,1,0,1,0,0,26,2500,673.029715,68.550818,0.333333,12,68.6891666666667,717.7235629,0.0112216776,9.81796767180809
"3817","C13924",396.376998,1,286.74,52.49,234.25,0,0.75,0.083333,0.666667,0,0,15,1000,232.783063,187.565813,0,12,31.86,717.7235629,0.396376998,1.24107404903259
"3818","C13925",1641.251218,0.727273,0,0,0,2990.165538,0,0,0,0.166667,4,0,3000,4399.723425,500.276155,0.142857,12,184.8991609,1495.07977884044,0.547083739333333,8.79458951026758
"3819","C13926",2421.106175,0.9,0,0,0,3701.78388,0,0,0,0.3,8,0,3000,1607.740298,521.646758,0,10,184.8991609,1233.92796,0.807035391666667,3.08204790568257
"3820","C13927",890.633006,0.909091,756.73,756.73,0,0,0.416667,0.416667,0,0,0,9,3000,1964.578805,276.845199,0,12,151.345878923297,717.7235629,0.296877668666667,7.09630801652443
"3821","C13928",57.408695,1,338.5,338.5,0,0,0.166667,0.166667,0,0,0,2,7000,354.35735,199.273484,0.125,12,169.249661500677,717.7235629,0.00820124214285714,1.77824637220675
"3822","C13929",2013.171338,1,60,60,0,4621.713196,0.083333,0.083333,0,0.535387,16.8981202,1,3500,3428.736898,657.056647,0.1,12,60.00024000096,577.71386064307,0.575191810857143,5.21832769465918
"3823","C13930",4859.262329,1,0,0,0,4835.129243,0,0,0,0.5,12,0,8000,1126.662524,1204.405197,0,12,184.8991609,805.854873833333,0.607407791125,0.935451396927175
"3824","C13931",224.202679,1,1522.91,990.17,532.74,0,1,0.7991299,1,0,0,60,7500,1306.491984,201.004982,0.333333,12,126.909166666667,717.7235629,0.0298936905333333,6.49979901493188
"3825","C13932",26.034907,0.636364,299.79,0,299.79,0,0.333333,0,0.25,0,0,4,7500,308.31669,86.667034,0.3,12,74.9475749475749,717.7235629,0.00347132093333333,3.55748519096661
"3826","C13933",2673.770349,1,435,435,0,3667.84151,0.181818,0.181818,0,0.181818,2,3,5000,1143.636383,586.53723,0,11,217.500217500217,1833.92258892259,0.5347540698,1.9498103862904
"3827","C13934",1863.787327,1,0,0,0,1998.061069,0,0,0,0.083333,1,0,3000,749.522371,439.864871,0,12,184.8991609,1998.06906127625,0.621262442333333,1.70398324670942
"3828","C13935",14.836268,0.545455,170.09,0,170.09,0,0.454545,0,0.454545,0,0,10,7000,190.956987,73.377488,0.5,11,34.018034018034,717.7235629,0.00211946685714286,2.60239198976122
"3829","C13936",2012.049986,1,1279.21,242.91,1036.3,196.593829,1,0.333333,1,0.083333,1,50,4500,656.977251,862.499664,0,12,106.600833333333,196.594615378461,0.447122219111111,0.761713051519519
"3830","C13937",1110.047967,1,0,0,0,569.881041,0,0,0,0.083333,1,0,3500,3544.922751,554.98066,0.083333,12,184.8991609,569.883320533282,0.317156562,6.38747078321612
"3831","C13938",726.779809,1,5276.46,3912.2173709,0,0,0.583333,0.583333,0,0,0,33,1700,4207.962368,193.423939,0.25,12,785.291877309644,717.7235629,0.427517534705882,21.7551270528102
"3832","C13939",1812.61375,0.727273,0,0,0,2804.289646,0,0,0,0.083333,1,0,9000,961.987007,951.721048,0,12,184.8991609,2558.53,0.201401527777778,1.01078673107164
"3833","C13940",43.200086,1,324,324,0,0,1,0.7991299,0,0,0,12,1800,350.499835,189.592793,0.3,12,27,717.7235629,0.0240000477777778,1.84869809370866
"3834","C13941",1771.43578,1,1176,0,1176,0,1,0,1,0,0,12,1700,1350.02185,2973.25488,0,12,98,717.7235629,1.04202104705882,0.454055203635956
"3835","C13942",521.38404,0.909091,0,0,0,1001.605022,0,0,0,0.166667,3,0,1150,1220.262003,146.169349,0.1,12,184.8991609,500.801509396981,0.453377426086957,8.34827555399457
"3836","C13943",604.816148,1,764,331,433,796.641859,0.916667,0.166667,0.916667,0.333333,7,25,10500,1984.660403,215.409725,0.083333,12,69.4545201983563,199.160663910664,0.0576015379047619,9.21342062434739
"3837","C13944",680.671377,1,5276.46,2946.69,2219.7438751,0,1,0.666667,1,0,0,64.4251306,7000,6331.737868,194.172362,0.738713,12,670.065,717.7235629,0.0972387681428571,32.608852273219
"3838","C13945",2336.985188,1,190.56,190.56,0,4066.421468,0.166667,0.166667,0,0.535387,10,4,3500,7523.26,1423.865598,0.25,12,95.2798094403811,580.917684524391,0.667710053714286,5.84299921754272
"3839","C13946",40.479403,1,452.61,0,452.61,0,1,0,0.916667,0,0,18,5000,426.404957,178.830469,0.738713,12,37.7175,717.7235629,0.0080958806,2.38440887274081
"3840","C13947",1382.376636,1,77.91,0,77.91,300.531629,0.083333,0,0.083333,0.166667,2,1,2500,639.362373,397.789389,0,12,77.9103116412466,150.265513968972,0.5529506544,1.60728865746592
"3841","C13948",5727.53,1,0,0,0,4070.445699,0,0,0,0.5,8,0,11000,2459.237522,2081.685138,0,12,184.8991609,678.4076165,0.776301175909091,1.18136863116712
"3842","C13949",509.872908,0.454545,31.89,31.89,0,0,0.083333,0.083333,0,0,0,1,1500,1396.027009,237.748097,0,12,31.8901275605102,717.7235629,0.339915272,5.8718745874967
"3843","C13950",1008.864224,1,1392.83,1392.83,0,0,0.333333,0.333333,0,0,0,7,9000,1265.870255,274.007655,0,12,348.207848207848,717.7235629,0.112096024888889,4.61983536554846
"3844","C13951",723.172037,1,2095.14,238,1857.14,0,0.75,0.166667,0.583333,0,0,25,5000,1509.479538,283.139714,0,12,232.793333333333,717.7235629,0.1446344074,5.3312179936722
"3845","C13952",1.025109,0.090909,59.66,0,59.66,0,0.083333,0,0.083333,0,0,1,1700,0,721.9256368,0,12,59.6602386409546,717.7235629,0.000603005294117647,9.3500701
"3846","C13953",126.13588,1,0,0,0,1170.273287,0,0,0,0.083333,2,0,1200,1131.54314,78.85135,0.083333,12,184.8991609,1170.27796811187,0.105113233333333,14.3503331268266
"3847","C13954",975.637547,0.818182,5276.46,0,2219.7438751,0,0.5,0,0.5,0,0,6,6150,7523.26,5609.1065423,0.272727,12,800.03,717.7235629,0.158640251544715,1.24373962133238
"3848","C13955",1129.284728,1,1211.42,0,1211.42,0,1,0,1,0,0,42,4000,3390.831252,341.402204,0.333333,12,100.951666666667,717.7235629,0.282321182,9.93207194409325
"3849","C13956",2306.310095,1,359.96,0,359.96,2843.482435,0.916667,0,0.916667,0.333333,6,11,4000,1482.816136,2056.434829,0,12,32.7236244641366,710.87131962132,0.57657752375,0.721061574667582
"3850","C13957",883.835888,1,187.47,0,187.47,0,0.75,0,0.666667,0,0,9,1000,263.631752,434.734741,0,12,20.83,717.7235629,0.883835888,0.606419793811694
"3851","C13958",874.571604,1,385.7,316.7,69,289.822557,0.416667,0.333333,0.166667,0.166667,2,8,2000,357.969443,231.854555,0,12,77.1399382880494,144.910988678023,0.437285802,1.54393966079295
"3852","C13959",444.760263,0.636364,3734.7,3734.7,0,0,0.333333,0.333333,0,0,0,7,4000,5808.857795,180.414703,0.5,12,800.03,717.7235629,0.11119006575,32.1972527649257
"3853","C13960",0,0,1200,1200,0,0,0.083333,0.083333,0,0,0,1,2500,7523.26,721.9256368,0,12,800.03,717.7235629,0,9.3500701
"3854","C13961",332.650256,1,770,0,770,0,0.583333,0,0.5,0,0,7,5500,558.752797,216.863764,0,12,110.000062857179,717.7235629,0.0604818647272727,2.57651525867641
"3855","C13962",101.682988,1,610.34,86,524.34,0,1,0.166667,1,0,0,40,1500,324.924223,152.877812,0.090909,12,50.8616666666667,717.7235629,0.0677886586666667,2.1253850951242
"3856","C13964",4143.074668,1,1074.27,1074.27,0,190.242856,0.75,0.75,0,0.166667,3,21,6000,926.813916,1175.934462,0,12,119.363333333333,95.1212377575245,0.690512444666667,0.788150994761815
"3857","C13965",42.68579,0.909091,708,326,382,0,0.75,0.166667,0.5,0,0,20,3000,755.300687,149.306085,0.625,12,78.6666666666667,717.7235629,0.0142285966666667,5.05874015114655
"3858","C13966",146.261257,1,3139.97,2499.22,640.75,0,1,0.7991299,0.916667,0,0,41,5000,2990.926573,176.657439,0.738713,12,261.664166666667,717.7235629,0.0292522514,16.9306573780909
"3859","C13967",3876.778302,1,0,0,0,4269.018258,0,0,0,0.25,11,0,7500,1342.57535,939.667646,0,12,184.8991609,1423.006086,0.5169037736,1.42877681882004
"3860","C13968",1593.364737,1,2298.49,684.2,1614.29,554.604914,1,0.416667,1,0.25,3,53,4500,1082.087826,347.210824,0,12,191.540833333333,184.868304666667,0.354081052666667,3.11651524435194
"3861","C13969",933.278656,1,182.55,0,182.55,2304.727023,0.25,0,0.166667,0.416667,7,3,2500,1755.16459,248.144048,0,12,60.85,460.945035843971,0.3733114624,7.07316820268847
"3862","C13970",58.167348,0.181818,438.87,438.87,0,0,0.083333,0.083333,0,0,0,1,7500,1748.469291,270.533346,0,12,438.871755487022,717.7235629,0.0077556464,6.46304537629901
"3863","C13971",2514.895334,1,3172.38,1653.16,1519.22,656.112456,1,0.7991299,0.916667,0.166667,2,41,6800,2646.255583,692.03719,0,12,264.365,328.055571888856,0.369837549117647,3.82386325653972
"3864","C13972",1513.759633,1,70,70,0,0,0.181818,0.181818,0,0,0,2,1700,2085.049719,3812.357397,0,11,35.000035000035,717.7235629,0.890446842941176,0.546918743935381
"3865","C13973",80.00717,1,1548.37,28.58,1519.79,0,0.916667,0.083333,0.75,0,0,21,9500,1105.365158,149.982961,0.7,12,140.760857905143,717.7235629,0.00842180736842105,7.36993822918325
"3866","C13974",93.104842,1,160,160,0,0,0.083333,0.083333,0,0,0,1,5200,633.184791,491.717092,0.1,12,160.00064000256,717.7235629,0.0179047773076923,1.28770140656408
"3867","C13975",458.958269,0.363636,492.72,0,492.72,0,1,0,1,0,0,12,6000,2111.788889,199.91768,0,12,41.06,717.7235629,0.0764930448333333,10.5632922961091
"3868","C13977",1386.712561,1,0,0,0,699.804757,0,0,0,0.333333,7,0,1500,848.630874,520.077775,0,12,184.8991609,174.951364201364,0.924475040666667,1.63173839528136
"3869","C13978",4564.860642,1,1701.13,1322.61,378.52,0,1,0.7991299,0.833333,0,0,39,11772.09,1205.113895,1141.311115,0,12,141.760833333333,717.7235629,0.3804050535,1.05590305672262
"3870","C13979",1709.346088,1,339,339,0,0,0.166667,0.166667,0,0,0,4,2000,612.684346,476.106586,0,12,169.499661000678,717.7235629,0.854673044,1.28686383262928
"3871","C13980",94.83691,1,1027.84,93,934.84,0,1,0.083333,1,0,0,28,11772.09,1041.284778,173.91503,0.416667,12,85.6533333333333,717.7235629,0.00526871722222222,5.98731908334777
"3872","C13981",5727.53,1,0,0,0,2344.901285,0,0,0,0.166667,8,0,7500,1381.411511,2173.987009,0,12,184.8991609,1172.4482976034,0.827235323466667,0.63542767517982
"3873","C13982",64.677565,1,363.71,363.71,0,0,1,0.7991299,0,0,0,12,6000,343.104512,171.000625,0.083333,12,30.3091666666667,717.7235629,0.0107795941666667,2.00645180098026
"3874","C13983",24.297113,0.636364,230.47,0,230.47,0,0.5,0,0.5,0,0,7,4000,0,721.9256368,0,12,38.4116666666667,717.7235629,0.00607427825,9.3500701
"3875","C13984",2271.7875,1,0,0,0,2866.563908,0,0,0,0.25,5,0,8000,327.593428,365.820843,0,8,184.8991609,1433.281954,0.2839734375,0.895502359333856
"3876","C13985",5000.825577,1,3310.39,3072.89,237.5,2019.865472,0.75,0.666667,0.333333,0.083333,1,28,7500,2633.433636,2412.441231,0,12,367.821111111111,2019.87355149421,0.6667767436,1.09160530095417
"3877","C13986",3723.723928,1,0,0,0,1138.457723,0,0,0,0.333333,6,0,4500,930.285952,978.023398,0,12,184.8991609,284.614715364715,0.827494206222222,0.951189873271314
"3878","C13987",348.066767,1,695,695,0,0,0.083333,0.083333,0,0,0,1,4000,470.847821,179.773891,0,12,695.00278001112,717.7235629,0.08701669175,2.61911125348007
"3879","C13988",846.380946,1,5276.46,3912.2173709,1585.4,0,1,0.7991299,1,0,0,64.4251306,10000,7523.26,202.618759,0.738713,12,699.786666666667,717.7235629,0.0846380946,39.8161594307267
"3880","C13989",39.557369,0.363636,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,3000,831.294005,237.52827,0,12,45.6501826007304,717.7235629,0.0131857896666667,3.49976870121607
"3881","C13990",3492.064185,1,0,0,0,522.551112,0,0,0,0.090909,1,0,11772.09,1349.873959,790.534808,0,11,184.8991609,522.551634551634,0.2793651348,1.70754525333943
"3882","C13991",719.427666,1,734.4,180,554.4,0,0.583333,0.083333,0.5,0,0,8,1000,285.477654,282.063918,0,12,104.91434566534,717.7235629,0.719427666,1.01210270361486
"3883","C13992",1184.924492,0.9,306,234,72,1314.443111,0.4,0.2,0.3,0.2,8,7,3000,500.833154,672.890662,0,10,76.5,657.2215555,0.394974830666667,0.744300942609901
"3884","C13993",4285.123888,1,4235.03,3912.2173709,0,0,0.833333,0.7991299,0,0,0,29,10000,1660.32858,1243.967283,0,12,423.503169401268,717.7235629,0.4285123888,1.33470437903792
"3885","C13994",989.448428,1,429.97,420.32,9.65,1029.77967,0.875,0.5,0.5,0.25,4,13,1500,195.369397,179.644332,0,8,61.4242857142857,514.889835,0.659632285333333,1.08753443442902
"3886","C13995",3126.109251,1,3357.24,2197.01,1160.23,0,1,0.7991299,1,0,0,64.4251306,7000,1149.614601,707.168238,0,12,279.77,717.7235629,0.446587035857143,1.62565926921622
"3887","C13996",3912.344717,1,2080.66,672.48,1408.18,1829.712153,1,0.166667,1,0.166667,5,42,6000,1017.896487,888.469097,0,12,173.388333333333,914.854246791506,0.652057452833333,1.14567461089758
"3888","C13997",469.380653,1,5117.56,2562.27,2219.7438751,0,1,0.7991299,1,0,0,64.4251306,4300,5270.796852,216.41101,0.333333,12,426.463333333333,717.7235629,0.109158291395349,24.3554930592487
